case_id,transaction_id,submission_datetime,submission_channel,customer_service_segment,transaction_datetime,transaction_type,transaction_amount_gbp,merchant_category,dispute_category,customer_sentiment,evidence_completeness,initial_evidence_count,priority,assigned_queue,case_status,first_response_datetime,resolution_datetime,sla_target_hours,manual_handoff_count,rework_count,customer_contact_count,customer_update_count,fraud_referral_flag,escalation_flag,complaint_flag,outcome,refund_amount_gbp,resolution_time_hours,first_response_time_hours,sla_breached_flag,data_quality_flag
PFXC-001410,TXN-0000193,2026-02-07T12:41:56,Web,Standard,2025-12-23T23:18:56,Card Purchase,353.02,Retail,Delayed Refund,Frustrated,Partial,1,Standard,Payment Operations,Rejected,2026-02-08T04:06:00,2026-02-11T10:39:25,120,1,1,2,2,No,No,No,No Refund,0.00,93.96,15.40,No,Valid
PFXC-001411,TXN-0000152,2025-12-24T15:42:36,Email,Standard,2025-12-09T02:19:36,Card Purchase,20.20,Retail,Delayed Refund,Neutral,Complete,3,Low,Payment Operations,Pending Merchant,2025-12-25T19:55:06,,168,2,1,2,3,No,Yes,No,Pending,0.00,,28.21,No,Valid
PFXC-001412,TXN-0001030,2026-04-09T21:14:52,Call Centre,Standard,2026-02-15T01:47:52,Cash Withdrawal,72.43,Other,Subscription Dispute,Frustrated,Complete,3,Standard,Customer Service,Rejected,2026-04-10T11:41:14,2026-04-13T06:15:10,120,0,1,2,2,No,No,No,No Refund,0.00,81.01,14.44,No,Valid
PFXC-001413,TXN-0001049,2025-01-18T10:30:20,Mobile,Assisted Digital,2024-11-18T19:47:20,Card Purchase,83.32,Travel,Delayed Refund,Distressed,Complete,2,Standard,Payment Operations,Rejected,2025-01-19T06:47:34,2025-01-24T00:05:06,120,3,2,5,3,No,Yes,No,No Refund,0.00,133.58,20.29,Yes,Valid
PFXC-001414,TXN-0011104,2025-06-26T01:07:58,Web,Standard,2025-06-05T15:16:58,Card Purchase,12.70,Digital Services,Delayed Refund,Frustrated,Complete,3,Standard,Complaints,Rejected,2025-06-26T20:58:35,2025-07-01T22:11:30,120,1,0,3,3,No,No,Yes,No Refund,0.00,141.06,19.84,Yes,Valid
PFXC-001415,TXN-0003666,2026-01-20T10:20:12,Web,Standard,2025-12-25T00:44:12,Wallet Payment,23.65,Utilities,Other,Distressed,Partial,1,Standard,Customer Service,Rejected,2026-01-21T03:14:09,2026-01-26T19:05:09,120,2,1,3,3,No,No,No,No Refund,0.00,152.75,16.90,Yes,Valid
PFXC-001416,TXN-0001662,2025-04-09T17:11:22,Email,Standard,2025-02-08T17:38:22,Wallet Payment,173.32,Retail,Cash Withdrawal Dispute,Frustrated,Partial,2,High,Customer Service,Rejected,2025-04-09T18:46:52,2025-04-16T14:37:40,72,2,1,3,3,No,No,Yes,No Refund,0.00,165.44,1.59,Yes,Valid
PFXC-001417,TXN-0008898,2025-07-01T05:04:38,Mobile,Assisted Digital,2025-05-11T13:33:38,Card Purchase,276.36,Other,Subscription Dispute,Frustrated,Complete,3,Standard,Customer Service,Resolved,2025-07-01T23:50:40,2025-07-04T22:02:26,120,2,0,2,3,No,No,No,Partial Refund,165.70,88.96,18.77,No,Valid
PFXC-001418,TXN-0007810,2026-03-11T18:04:23,Mobile,Standard,2026-02-13T18:02:23,Wallet Payment,533.23,Utilities,Incorrect Amount,Frustrated,Partial,1,Standard,Payment Operations,Resolved,2026-03-12T11:18:20,2026-03-17T03:01:26,120,2,1,3,2,No,Yes,No,Full Refund,533.23,128.95,17.23,Yes,Valid
PFXC-001419,TXN-0010029,2026-01-31T06:23:40,Mobile,Standard,2025-12-03T03:13:40,Bank Transfer,28.92,Utilities,Delayed Refund,Frustrated,Complete,3,Standard,Payment Operations,Resolved,2026-02-01T07:13:43,2026-02-02T05:42:34,120,0,0,0,3,No,No,No,Full Refund,28.92,47.32,24.83,No,Valid
PFXC-001420,TXN-0011980,2025-07-24T12:45:22,Web,Standard,2025-07-20T14:11:22,Wallet Payment,15.97,Retail,Failed Payment,Frustrated,Partial,1,Standard,Technical Support,Pending Customer,2025-07-25T08:57:05,,120,2,0,2,1,No,No,No,Pending,0.00,,20.20,No,Valid
PFXC-001421,TXN-0006106,2025-08-03T03:41:19,Mobile,Assisted Digital,2025-06-20T22:04:19,Card Purchase,51.77,Retail,Duplicate Debit,Neutral,Complete,3,Standard,Payment Operations,In Investigation,2025-08-03T18:09:56,,120,2,1,4,2,No,No,No,Pending,0.00,,14.48,No,Valid
PFXC-001422,TXN-0008615,2025-02-19T05:23:23,Mobile,Assisted Digital,2024-12-28T03:03:23,Direct Debit,86.57,Travel,Delayed Refund,Frustrated,Complete,4,Standard,Refund Approval,Resolved,2025-02-20T03:14:12,2025-02-23T07:23:06,120,2,0,2,4,No,Yes,No,Full Refund,86.57,98.00,21.85,No,Valid
PFXC-001423,TXN-0008693,2025-11-04T15:54:51,Web,Standard,2025-09-29T07:53:51,Wallet Payment,51.56,Retail,Other,Frustrated,Missing,0,Low,Customer Service,Rejected,2025-11-05T18:46:35,2025-11-12T16:09:53,168,1,1,3,4,No,No,No,No Refund,0.00,192.25,26.86,Yes,Valid
PFXC-001424,TXN-0006304,2026-01-17T06:18:07,Chat,Standard,2025-12-23T06:56:07,Card Purchase,54.58,Subscription,Unauthorised Transaction,Frustrated,Missing,0,High,Customer Service,Resolved,2026-01-17T16:31:01,2026-01-26T08:01:35,72,1,2,5,3,No,Yes,No,Full Refund,54.58,217.72,10.22,Yes,Valid
PFXC-001425,TXN-0003739,2025-08-11T07:22:45,Mobile,Standard,2025-08-08T20:42:45,Bank Transfer,200.99,Other,Cash Withdrawal Dispute,Frustrated,Partial,1,Standard,Customer Service,Rejected,2025-08-11T18:36:05,2025-08-19T14:06:26,120,4,0,1,4,No,No,No,No Refund,0.00,198.73,11.22,Yes,Valid
PFXC-001426,TXN-0011740,2025-07-23T00:12:46,Web,Standard,2025-06-30T16:38:46,Bank Transfer,260.53,Utilities,Other,Neutral,Complete,3,Low,Customer Service,Resolved,2025-07-23T20:25:38,2025-07-27T03:44:27,168,1,0,1,2,No,No,No,Full Refund,260.53,99.53,20.21,No,Valid
PFXC-001427,TXN-0005768,2025-02-17T11:01:33,Mobile,Assisted Digital,2025-01-27T06:53:33,Bank Transfer,311.22,Retail,Failed Payment,Positive,Complete,2,Standard,Technical Support,Resolved,2025-02-18T08:26:13,2025-02-19T02:02:44,120,1,0,0,3,No,No,No,Partial Refund,78.00,39.02,21.41,No,Valid
PFXC-001428,TXN-0002837,2025-05-21T17:34:37,Mobile,Standard,2025-04-05T11:02:37,Cash Withdrawal,134.09,Other,Merchant Non-confirmation,Frustrated,Partial,2,Standard,Fraud Review,Rejected,2025-05-22T12:36:28,2025-05-29T11:15:07,120,2,1,3,3,Yes,No,Yes,No Refund,0.00,185.68,19.03,Yes,Valid
PFXC-001429,TXN-0003458,2025-10-01T13:00:27,Mobile,Standard,2025-09-15T13:14:27,Bank Transfer,142.02,Subscription,Subscription Dispute,Frustrated,Partial,2,Standard,Customer Service,Resolved,2025-10-02T09:10:56,2025-10-07T11:10:49,120,0,1,2,4,No,No,Yes,Full Refund,142.02,142.17,20.17,Yes,Valid
PFXC-001430,TXN-0005520,2026-02-22T11:04:40,Call Centre,Standard,2026-01-31T01:45:40,Card Purchase,35.35,Retail,Delayed Refund,Neutral,Partial,1,Standard,Payment Operations,Rejected,2026-02-23T02:20:18,2026-02-26T20:29:57,120,3,0,3,2,No,No,No,No Refund,0.00,105.42,15.26,No,Valid
PFXC-001431,TXN-0002050,2025-09-02T17:41:26,Call Centre,Standard,2025-08-03T00:08:26,Wallet Payment,10.16,Other,Cash Withdrawal Dispute,Frustrated,Complete,4,Standard,Customer Service,Resolved,2025-09-03T07:05:46,2025-09-08T09:43:14,120,1,1,5,2,No,Yes,No,Full Refund,10.16,136.03,13.41,Yes,Valid
PFXC-001432,TXN-0003752,2025-06-11T16:43:05,Web,Standard,2025-05-20T18:06:05,Bank Transfer,165.80,Digital Services,Merchant Non-confirmation,Neutral,Complete,4,Standard,Technical Support,Resolved,2025-06-12T10:40:51,2025-06-16T06:14:12,120,1,1,1,2,No,No,No,Partial Refund,86.11,109.52,17.96,No,Valid
PFXC-001433,TXN-0007010,2025-04-21T10:31:51,Call Centre,Standard,2025-02-26T14:22:51,Cash Withdrawal,49.21,Other,Merchant Non-confirmation,Distressed,Partial,1,Standard,Technical Support,Rejected,2025-04-22T07:46:20,2025-04-26T16:18:36,120,1,1,3,4,No,No,No,No Refund,0.00,125.78,21.24,Yes,Valid
PFXC-001434,TXN-0002141,2025-03-02T03:52:03,Web,Standard,2025-01-10T06:31:03,Direct Debit,38.19,Utilities,Subscription Dispute,Neutral,Complete,2,Standard,Customer Service,Rejected,2025-03-03T07:26:36,2025-03-05T20:40:13,120,0,2,0,1,No,No,No,No Refund,0.00,88.80,27.58,No,Valid
PFXC-001435,TXN-0000786,2025-03-23T02:04:39,Web,Standard,2025-03-11T01:40:39,Card Purchase,41.66,Retail,Subscription Dispute,Positive,Partial,2,Standard,Customer Service,Rejected,2025-03-23T20:57:22,2025-03-26T14:20:03,120,1,0,1,2,No,Yes,No,No Refund,0.00,84.26,18.88,No,Valid
PFXC-001436,TXN-0003658,2026-02-28T14:31:32,Mobile,Assisted Digital,2026-01-13T17:25:32,Card Purchase,15.19,Cash Withdrawal,Incorrect Amount,Frustrated,Complete,4,Standard,Payment Operations,Rejected,2026-03-01T01:02:43,2026-03-04T02:14:05,120,1,2,2,2,No,No,No,No Refund,0.00,83.71,10.52,No,Valid
PFXC-001437,TXN-0003495,2026-02-22T17:07:01,Chat,Standard,2026-01-21T21:38:01,Wallet Payment,66.47,Travel,Duplicate Debit,Neutral,Complete,2,Standard,Payment Operations,Cancelled,2026-02-23T11:30:18,2026-02-25T04:35:04,120,1,0,1,2,No,No,No,Duplicate Case,0.00,59.47,18.39,No,Valid
PFXC-001438,TXN-0003726,2025-02-05T01:59:13,Mobile,Standard,2025-02-01T18:47:13,Card Purchase,136.66,Subscription,Cash Withdrawal Dispute,Frustrated,Partial,1,Standard,Customer Service,Rejected,2025-02-05T23:04:43,2025-02-13T08:45:14,120,2,0,3,3,No,No,No,No Refund,0.00,198.77,21.09,Yes,Valid
PFXC-001439,TXN-0005834,2025-04-24T11:16:22,Mobile,Standard,2025-03-23T19:20:22,Card Purchase,21.39,Other,Unauthorised Transaction,Frustrated,Partial,1,High,Customer Service,Rejected,2025-04-24T17:06:09,2025-04-27T18:54:55,72,1,0,2,4,No,No,No,No Refund,0.00,79.64,5.83,Yes,Valid
PFXC-001440,TXN-0000832,2025-09-14T19:26:18,Call Centre,Standard,2025-08-17T12:59:18,Cash Withdrawal,78.87,Retail,Delayed Refund,Frustrated,Complete,3,Standard,Payment Operations,Pending Customer,2025-09-15T08:47:16,,120,1,1,2,1,No,No,No,Pending,0.00,,13.35,No,Valid
PFXC-001441,TXN-0010865,2025-02-19T07:44:53,Mobile,Standard,2025-01-01T11:17:53,Wallet Payment,58.19,Other,Merchant Non-confirmation,Frustrated,Partial,2,Standard,Technical Support,Rejected,2025-02-20T06:57:51,2025-02-23T07:02:06,120,0,0,2,3,No,No,No,No Refund,0.00,95.29,23.22,No,Valid
PFXC-001442,TXN-0008294,2025-12-12T19:47:02,Email,Standard,2025-10-30T01:10:02,Direct Debit,15.96,Digital Services,Failed Payment,Neutral,Partial,1,Standard,Technical Support,In Investigation,2025-12-13T13:36:13,,120,1,0,0,1,No,No,No,Pending,0.00,,17.82,No,Valid
PFXC-001443,TXN-0012093,2025-09-22T10:40:13,Mobile,Assisted Digital,2025-09-03T11:57:13,Card Purchase,225.27,Retail,Duplicate Debit,Frustrated,Missing,0,Standard,Payment Operations,Rejected,2025-09-23T02:22:50,2025-09-29T01:25:13,120,0,2,3,3,No,Yes,No,No Refund,0.00,158.75,15.71,Yes,Valid
PFXC-001444,TXN-0008841,2025-05-30T03:05:05,Web,Standard,2025-04-28T10:04:05,Cash Withdrawal,187.87,Retail,Unauthorised Transaction,Frustrated,Partial,2,Standard,Refund Approval,Resolved,2025-05-31T02:34:25,2025-06-08T16:04:17,120,4,1,4,4,No,Yes,Yes,Full Refund,187.87,228.99,23.49,Yes,Valid
PFXC-001445,TXN-0002994,2026-06-06T16:16:42,Mobile,Vulnerable Support,2026-05-15T16:41:42,Card Purchase,81.25,Subscription,Duplicate Debit,Positive,Partial,2,Standard,Payment Operations,Resolved,2026-06-07T06:04:20,2026-06-10T11:22:20,120,2,0,0,2,No,Yes,Yes,Full Refund,81.25,91.09,13.79,No,Valid
PFXC-001446,TXN-0007796,2025-06-20T06:53:06,Email,Standard,2025-05-01T12:25:06,Cash Withdrawal,160.88,Cash Withdrawal,Unauthorised Transaction,Frustrated,Complete,4,Standard,Fraud Review,Resolved,2025-06-20T23:59:05,2025-06-27T01:26:01,120,2,1,5,5,Yes,No,No,Fraud Referral,0.00,162.55,17.10,Yes,Valid
PFXC-001447,TXN-0004082,2026-05-28T21:16:23,Mobile,Standard,2026-05-06T17:38:23,Card Purchase,137.30,Retail,Merchant Non-confirmation,Frustrated,Complete,2,Standard,Technical Support,Rejected,2026-05-29T13:47:39,2026-06-02T23:19:09,120,2,0,2,2,No,No,No,No Refund,0.00,122.05,16.52,Yes,Valid
PFXC-001448,TXN-0011838,2025-03-08T02:08:48,Web,Standard,2025-01-09T22:21:48,Wallet Payment,18.46,Retail,Cash Withdrawal Dispute,Neutral,Partial,2,High,Customer Service,Pending Customer,2025-03-08T06:03:58,,72,1,2,2,2,No,No,No,Pending,0.00,,3.92,No,Valid
PFXC-001449,TXN-0002361,2026-03-24T00:41:28,Mobile,Standard,2026-01-28T06:42:28,Bank Transfer,51.59,Digital Services,Unauthorised Transaction,Frustrated,Complete,2,Standard,Fraud Review,Resolved,2026-03-24T18:17:12,2026-03-30T20:46:43,120,0,1,2,3,Yes,Yes,No,Fraud Referral,0.00,164.09,17.60,Yes,Valid
PFXC-001450,TXN-0008639,2025-04-19T19:45:16,Web,Standard,2025-03-04T01:42:16,Card Purchase,82.92,Digital Services,Cash Withdrawal Dispute,Distressed,Partial,1,Standard,Customer Service,Rejected,2025-04-20T21:35:51,2025-04-25T18:22:17,120,0,1,3,2,No,Yes,No,No Refund,0.00,142.62,25.84,Yes,Valid
PFXC-001451,TXN-0012292,2025-09-25T03:52:30,Mobile,Standard,2025-08-19T05:52:30,Bank Transfer,51.21,Travel,Merchant Non-confirmation,Frustrated,Partial,1,Low,Technical Support,In Investigation,2025-09-26T11:22:58,,168,1,1,2,2,No,No,Yes,Pending,0.00,,31.51,No,Valid
PFXC-001452,TXN-0007974,2025-05-25T07:05:38,Mobile,Standard,2025-04-08T00:13:38,Card Purchase,56.30,Retail,Incorrect Amount,Frustrated,Partial,2,Standard,Refund Approval,Resolved,2025-05-26T04:53:57,2025-05-29T23:34:01,120,2,1,4,4,No,No,No,Full Refund,56.30,112.47,21.81,No,Valid
PFXC-001453,TXN-0007669,2025-05-20T08:52:04,Call Centre,Assisted Digital,2025-03-30T21:39:04,Card Purchase,17.79,Utilities,Merchant Non-confirmation,Positive,Partial,2,Standard,Technical Support,Rejected,2025-05-21T04:06:23,2025-05-24T06:05:24,120,1,0,0,1,No,No,No,No Refund,0.00,93.22,19.24,No,Valid
PFXC-001454,TXN-0002265,2025-04-04T21:20:21,Web,Standard,2025-02-20T17:13:21,Card Purchase,10.98,Retail,Unauthorised Transaction,Frustrated,Partial,1,Standard,Fraud Review,Pending Approval,2025-04-05T16:22:39,,120,3,1,2,3,Yes,No,No,Pending,0.00,,19.04,No,Valid
PFXC-001455,TXN-0000166,2026-01-13T06:55:28,Email,Standard,2025-11-23T10:14:28,Card Purchase,16.21,Utilities,Subscription Dispute,Frustrated,Missing,0,Low,Fraud Review,Rejected,2026-01-14T12:44:43,2026-01-22T06:51:56,168,3,1,3,4,Yes,Yes,No,No Refund,0.00,215.94,29.82,Yes,Valid
PFXC-001456,TXN-0005664,2025-03-20T11:10:16,Web,Standard,2025-01-26T14:28:16,Card Purchase,7.71,Retail,Incorrect Amount,Neutral,Complete,4,Standard,Payment Operations,Resolved,2025-03-21T02:43:57,2025-03-25T06:58:42,120,1,1,3,4,No,No,No,Full Refund,7.71,115.81,15.56,No,Valid
PFXC-001457,TXN-0006591,2025-03-15T15:17:59,Mobile,Standard,2025-02-24T06:28:59,Card Purchase,237.36,Cash Withdrawal,Subscription Dispute,Frustrated,Partial,1,Standard,Customer Service,Cancelled,2025-03-16T11:09:12,2025-03-21T02:15:51,120,1,1,2,2,No,Yes,No,Customer Withdrawn,0.00,130.96,19.85,Yes,Valid
PFXC-001458,TXN-0002423,2025-09-25T11:42:34,Web,Standard,2025-09-21T14:18:34,Cash Withdrawal,41.31,Other,Failed Payment,Frustrated,Partial,1,Standard,Technical Support,Resolved,2025-09-26T00:01:32,2025-09-30T22:37:28,120,1,1,4,2,No,Yes,No,Full Refund,41.31,130.92,12.32,Yes,Valid
PFXC-001459,TXN-0008874,2026-03-23T04:03:44,Mobile,Assisted Digital,2026-01-27T03:47:44,Card Purchase,136.59,Subscription,Delayed Refund,Frustrated,Missing,0,Standard,Payment Operations,Rejected,2026-03-24T05:06:57,2026-03-30T03:21:31,120,2,1,3,2,No,Yes,No,No Refund,0.00,167.30,25.05,Yes,Valid
PFXC-001460,TXN-0012432,2025-07-31T01:20:46,Mobile,Standard,2025-07-12T19:43:46,Direct Debit,25.88,Other,Unauthorised Transaction,Frustrated,Complete,3,Standard,Fraud Review,Resolved,2025-07-31T16:29:06,2025-08-07T15:38:13,120,2,1,4,3,Yes,Yes,Yes,Partial Refund,16.09,182.29,15.14,Yes,Valid
PFXC-001461,TXN-0004589,2025-12-02T01:22:32,Web,Standard,2025-10-08T07:47:32,Card Purchase,23.71,Travel,Delayed Refund,Frustrated,Complete,2,Standard,Complaints,Resolved,2025-12-03T01:27:21,2025-12-06T03:34:25,120,2,1,2,3,No,Yes,Yes,Full Refund,23.71,98.20,24.08,No,Valid
PFXC-001462,TXN-0010697,2026-06-18T00:36:04,Web,Standard,2026-05-05T23:29:04,Card Purchase,164.12,Retail,Subscription Dispute,Frustrated,Missing,0,Low,Customer Service,Pending Approval,2026-06-19T08:01:00,,168,2,1,2,2,No,No,Yes,Pending,0.00,,31.42,No,Valid
PFXC-001463,TXN-0000610,2025-01-12T19:24:23,Mobile,Standard,2024-11-15T08:26:23,Card Purchase,83.80,Utilities,Merchant Non-confirmation,Frustrated,Partial,1,Standard,Technical Support,Rejected,2025-01-13T16:50:05,2025-01-19T00:51:37,120,2,0,1,3,No,Yes,No,No Refund,0.00,149.45,21.43,Yes,Valid
PFXC-001464,TXN-0001673,2025-01-01T18:21:53,Web,Standard,2024-11-18T03:34:53,Bank Transfer,398.24,Travel,Failed Payment,Frustrated,Missing,0,Standard,Complaints,Resolved,2025-01-02T16:38:53,2025-01-08T19:39:14,120,3,1,3,5,No,Yes,Yes,Full Refund,398.24,169.29,22.28,Yes,Valid
PFXC-001465,TXN-0006573,2025-04-28T08:18:48,Email,Standard,2025-03-25T18:47:48,Direct Debit,473.84,Retail,Merchant Non-confirmation,Neutral,Complete,3,Standard,Technical Support,Resolved,2025-04-29T02:05:12,2025-05-02T08:51:36,120,1,0,1,2,No,No,No,Full Refund,473.84,96.55,17.77,No,Valid
PFXC-001466,TXN-0000646,2025-01-15T13:00:20,Call Centre,Assisted Digital,2024-12-11T19:58:20,Direct Debit,30.60,Subscription,Unauthorised Transaction,Frustrated,Complete,2,High,Customer Service,Resolved,2025-01-16T04:20:34,2025-01-20T07:50:43,72,0,0,3,2,No,No,No,Partial Refund,13.01,114.84,15.34,Yes,Valid
PFXC-001467,TXN-0004304,2025-03-17T22:30:36,Web,Standard,2025-02-27T07:05:36,Card Purchase,63.44,Other,Incorrect Amount,Frustrated,Partial,2,Standard,Payment Operations,Resolved,2025-03-18T16:07:52,2025-03-20T06:10:02,120,1,1,1,1,No,No,No,Full Refund,63.44,55.66,17.62,No,Valid
PFXC-001468,TXN-0006046,2025-09-14T10:53:25,Call Centre,Standard,2025-08-28T02:20:25,Card Purchase,23.70,Digital Services,Delayed Refund,Frustrated,Missing,0,Standard,Refund Approval,Resolved,2025-09-15T06:21:11,2025-09-20T17:08:20,120,2,1,3,3,No,No,No,Full Refund,23.70,150.25,19.46,Yes,Valid
PFXC-001469,TXN-0006457,2025-04-27T17:26:46,Email,Standard,2025-03-24T08:40:46,Card Purchase,63.13,Digital Services,Merchant Non-confirmation,Distressed,Complete,2,Standard,Technical Support,Rejected,2025-04-28T07:54:48,2025-05-04T02:33:10,120,2,1,3,3,No,No,No,No Refund,0.00,153.11,14.47,Yes,Valid
PFXC-001470,TXN-0010971,2026-01-29T16:06:33,Web,Standard,2026-01-24T04:15:33,Card Purchase,35.64,Digital Services,Duplicate Debit,Neutral,Complete,4,Standard,Payment Operations,Rejected,2026-01-30T04:06:24,2026-02-01T09:22:38,120,2,0,1,2,No,No,No,No Refund,0.00,65.27,12.00,No,Valid
PFXC-001471,TXN-0012307,2025-01-25T04:48:02,Chat,Standard,2025-01-20T22:02:02,Card Purchase,59.47,Subscription,Delayed Refund,Frustrated,Partial,1,Standard,Payment Operations,Pending Merchant,2025-01-25T18:39:51,,120,1,1,2,1,No,No,No,Pending,0.00,,13.86,No,Valid
PFXC-001472,TXN-0000711,2026-05-28T05:54:16,Call Centre,Standard,2026-04-13T19:05:16,Card Purchase,33.80,Utilities,Unauthorised Transaction,Frustrated,Complete,4,Standard,Customer Service,Resolved,2026-05-28T20:50:31,2026-06-02T19:00:45,120,1,1,0,3,No,Yes,No,Partial Refund,14.44,133.11,14.94,Yes,Valid
PFXC-001473,TXN-0003078,2025-02-03T06:23:13,Mobile,Standard,2025-01-16T20:33:13,Wallet Payment,115.66,Digital Services,Unauthorised Transaction,Neutral,Complete,3,High,Customer Service,In Investigation,2025-02-03T12:12:59,,72,1,0,1,1,No,No,No,Pending,0.00,,5.83,No,Valid
PFXC-001474,TXN-0001838,2025-06-08T19:27:38,Chat,Standard,2025-05-04T00:44:38,Direct Debit,184.97,Utilities,Merchant Non-confirmation,Frustrated,Complete,4,Standard,Technical Support,Resolved,2025-06-09T10:45:49,2025-06-13T14:02:01,120,2,1,2,3,No,Yes,No,Partial Refund,37.75,114.57,15.30,No,Valid
PFXC-001475,TXN-0004501,2025-04-22T18:56:51,Web,Standard,2025-03-24T14:44:51,Cash Withdrawal,81.91,Retail,Duplicate Debit,Distressed,Missing,0,Standard,Refund Approval,Resolved,2025-04-23T14:34:37,2025-04-28T12:45:38,120,2,1,4,3,No,No,No,Full Refund,81.91,137.81,19.63,Yes,Valid
PFXC-001476,TXN-0006411,2025-11-14T06:37:45,Web,Standard,2025-09-15T08:51:45,Card Purchase,171.94,Travel,Unauthorised Transaction,Frustrated,Complete,3,Standard,Fraud Review,Resolved,2025-11-15T00:55:52,2025-11-23T02:02:26,120,3,1,2,4,Yes,No,No,Fraud Referral,0.00,211.41,18.30,Yes,Valid
PFXC-001477,TXN-0011856,2025-05-06T08:17:06,Call Centre,Standard,2025-04-03T01:06:06,Cash Withdrawal,30.71,Retail,Subscription Dispute,Frustrated,Complete,2,Standard,Refund Approval,Resolved,2025-05-07T08:02:58,2025-05-09T00:33:48,120,2,0,3,1,No,No,No,Partial Refund,21.69,64.28,23.76,No,Valid
PFXC-001478,TXN-0010696,2025-10-05T10:52:53,Web,Standard,2025-09-21T05:33:53,Direct Debit,21.15,Travel,Failed Payment,Distressed,Partial,1,Standard,Technical Support,Rejected,2025-10-06T10:47:25,2025-10-10T22:54:57,120,2,1,2,3,No,No,No,No Refund,0.00,132.03,23.91,Yes,Valid
PFXC-001479,TXN-0012142,2026-03-29T13:42:23,Mobile,Standard,2026-02-14T15:52:23,Card Purchase,86.13,Retail,Delayed Refund,Distressed,Complete,3,Standard,Payment Operations,In Triage,2026-03-30T07:22:54,,120,2,1,2,1,No,No,No,Pending,0.00,,17.68,No,Valid
PFXC-001480,TXN-0009317,2026-03-02T07:49:36,Web,Standard,2026-02-22T21:35:36,Card Purchase,142.08,Travel,Failed Payment,Frustrated,Partial,2,Low,Technical Support,Rejected,2026-03-03T09:01:31,2026-03-04T12:44:22,168,2,1,2,3,No,Yes,No,No Refund,0.00,52.91,25.20,No,Valid
PFXC-001481,TXN-0000836,2025-05-20T15:58:23,Email,Standard,2025-03-21T18:22:23,Bank Transfer,568.46,Other,Failed Payment,Neutral,Partial,1,Standard,Technical Support,Rejected,2025-05-21T14:21:15,2025-05-25T15:48:34,120,3,0,1,3,No,No,No,No Refund,0.00,119.84,22.38,No,Valid
PFXC-001482,TXN-0009588,2025-07-14T14:43:31,Mobile,Standard,2025-05-27T05:07:31,Card Purchase,253.84,Retail,Subscription Dispute,Frustrated,Missing,0,Standard,Customer Service,Rejected,2025-07-14T22:33:43,2025-07-22T05:31:36,120,1,1,4,4,No,Yes,Yes,No Refund,0.00,182.80,7.84,Yes,Valid
PFXC-001483,TXN-0004671,2025-01-02T01:26:47,Email,Standard,2024-11-06T11:25:47,Wallet Payment,294.38,Retail,Unauthorised Transaction,Distressed,Complete,2,High,Fraud Review,Resolved,2025-01-02T09:17:11,2025-01-08T19:13:40,72,3,0,3,2,Yes,No,Yes,Full Refund,294.38,161.78,7.84,Yes,Valid
PFXC-001484,TXN-0005957,2025-12-28T20:34:37,Web,Standard,2025-12-24T22:17:37,Wallet Payment,157.20,Retail,Merchant Non-confirmation,Positive,Complete,2,Standard,Technical Support,Rejected,2025-12-29T16:42:13,2026-01-02T08:23:29,120,0,0,0,4,No,No,No,No Refund,0.00,107.81,20.13,No,Valid
PFXC-001485,TXN-0012069,2026-05-11T10:48:44,Call Centre,Standard,2026-04-05T22:29:44,Card Purchase,55.33,Travel,Unauthorised Transaction,Neutral,Complete,4,Standard,Customer Service,Resolved,2026-05-12T03:14:01,2026-05-14T00:58:31,120,1,0,0,3,No,No,No,Full Refund,55.33,62.16,16.42,No,Valid
PFXC-001486,TXN-0008414,2025-09-07T09:41:51,Mobile,Assisted Digital,2025-07-30T03:03:51,Direct Debit,7.87,Digital Services,Unauthorised Transaction,Distressed,Partial,1,Standard,Fraud Review,Resolved,2025-09-08T07:31:43,2025-09-16T15:21:34,120,2,0,2,4,Yes,No,Yes,Full Refund,7.87,221.66,21.83,Yes,Valid
PFXC-001487,TXN-0009732,2025-09-04T14:30:49,Mobile,Assisted Digital,2025-07-27T05:51:49,Card Purchase,886.98,Retail,Duplicate Debit,Neutral,Complete,2,Standard,Payment Operations,Pending Approval,2025-09-05T03:36:36,,120,2,0,1,3,No,No,No,Pending,0.00,,13.10,No,Valid
