evidence_id,case_id,evidence_type,submitted_by,received_datetime,file_format,completeness_status,review_outcome,sensitive_data_flag,security_scan_result
EVD-00003261,PFXC-001339,Merchant Communication,Operations,2025-03-25T23:07:09,PNG,Complete,Accepted,No,Passed
EVD-00003262,PFXC-001339,Screenshot,Customer,2025-03-25T12:46:33,JPG,Complete,Accepted,No,Passed
EVD-00003263,PFXC-001340,Receipt,Customer,2026-03-31T20:58:46,PNG,Complete,Further Evidence Required,No,Passed
EVD-00003264,PFXC-001340,Receipt,Customer,2026-04-01T03:26:28,JPG,Incomplete,Further Evidence Required,No,Passed
EVD-00003265,PFXC-001341,Screenshot,Customer,2025-03-09T03:21:05,JPG,Complete,Accepted,No,Passed
EVD-00003266,PFXC-001341,Receipt,Operations,2025-03-09T11:50:37,Other,Complete,Accepted,No,Passed
EVD-00003267,PFXC-001341,Merchant Communication,Customer,2025-03-08T11:06:52,PDF,Complete,Accepted,No,Passed
EVD-00003268,PFXC-001342,Bank Statement,Customer,2026-05-05T00:19:14,CSV,Complete,Accepted,No,Passed
EVD-00003269,PFXC-001342,Receipt,Operations,2026-05-06T16:32:03,CSV,Complete,Accepted,No,Passed
EVD-00003270,PFXC-001342,Screenshot,Customer,2026-05-07T04:44:44,PDF,Complete,Further Evidence Required,No,Passed
EVD-00003271,PFXC-001342,Screenshot,Customer,2026-05-04T09:30:12,PDF,Complete,Accepted,No,Passed
EVD-00003272,PFXC-001343,Screenshot,Customer,2026-03-10T23:03:47,Other,Complete,Accepted,No,Passed
EVD-00003273,PFXC-001343,Screenshot,Merchant,2026-03-09T22:55:22,JPG,Complete,Accepted,No,Passed
EVD-00003274,PFXC-001343,Other,Customer,2026-03-10T02:19:30,PDF,Incomplete,Rejected,No,Passed
EVD-00003275,PFXC-001344,Identity Evidence,Merchant,2026-04-23T13:04:24,JPG,Unreadable,Further Evidence Required,No,Passed
EVD-00003276,PFXC-001344,Receipt,Customer,2026-04-23T22:18:13,PDF,Incomplete,Rejected,No,Passed
EVD-00003277,PFXC-001344,Receipt,Customer,2026-04-23T14:40:44,Other,Complete,Accepted,No,Passed
EVD-00003278,PFXC-001345,Receipt,Customer,2025-04-20T00:36:39,JPG,Complete,Accepted,No,Passed
EVD-00003279,PFXC-001345,Receipt,Customer,2025-04-20T20:50:29,CSV,Complete,Accepted,No,Passed
EVD-00003280,PFXC-001345,Bank Statement,Customer,2025-04-21T09:05:41,PDF,Complete,Accepted,No,Passed
EVD-00003281,PFXC-001345,Merchant Communication,Customer,2025-04-21T03:43:51,Other,Incomplete,Further Evidence Required,Yes,Passed
EVD-00003282,PFXC-001346,Merchant Communication,Customer,2025-06-07T22:55:50,PNG,Complete,Accepted,No,Passed
EVD-00003283,PFXC-001346,Bank Statement,Customer,2025-06-08T08:47:53,CSV,Complete,Accepted,Yes,Passed
EVD-00003284,PFXC-001346,Receipt,Customer,2025-06-06T21:27:18,PDF,Complete,Accepted,Yes,Passed
EVD-00003285,PFXC-001346,Other,Customer,2025-06-06T04:15:58,JPG,Complete,Accepted,Yes,Passed
EVD-00003286,PFXC-001347,Bank Statement,Operations,2026-01-05T02:23:05,PDF,Complete,Accepted,No,Not Applicable
EVD-00003287,PFXC-001347,Other,Customer,2026-01-04T21:38:53,PNG,Complete,Accepted,No,Passed
EVD-00003288,PFXC-001347,Bank Statement,Customer,2026-01-03T22:17:27,PDF,Complete,Accepted,No,Passed
EVD-00003289,PFXC-001348,Screenshot,Customer,2025-05-08T00:52:21,PDF,Unreadable,Further Evidence Required,No,Passed
EVD-00003290,PFXC-001348,Receipt,Customer,2025-05-07T05:49:59,JPG,Incomplete,Rejected,No,Passed
EVD-00003291,PFXC-001349,Bank Statement,Customer,2026-03-19T16:31:21,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00003292,PFXC-001349,Screenshot,Customer,2026-03-19T16:38:30,PDF,Complete,Accepted,No,Passed
EVD-00003293,PFXC-001350,Bank Statement,Customer,2025-09-23T19:19:33,PDF,Complete,Accepted,No,Passed
EVD-00003294,PFXC-001350,Receipt,Customer,2025-09-23T10:36:41,PDF,Complete,Accepted,No,Passed
EVD-00003295,PFXC-001351,Other,Customer,2025-08-07T14:43:20,JPG,Incomplete,Rejected,No,Passed
EVD-00003296,PFXC-001351,Receipt,Operations,2025-08-06T08:02:53,PDF,Complete,Accepted,No,Not Applicable
EVD-00003297,PFXC-001351,Screenshot,Merchant,2025-08-06T04:17:49,PDF,Complete,Accepted,No,Passed
EVD-00003298,PFXC-001352,Bank Statement,Customer,2025-04-28T01:16:04,PNG,Complete,Accepted,Yes,Passed
EVD-00003299,PFXC-001352,Identity Evidence,Customer,2025-04-27T11:07:13,Other,Complete,Accepted,No,Passed
EVD-00003300,PFXC-001353,Screenshot,Operations,2026-03-29T12:31:03,JPG,Unreadable,Rejected,No,Passed
EVD-00003301,PFXC-001353,Merchant Communication,Merchant,2026-03-28T00:17:50,PNG,Complete,Accepted,No,Passed
EVD-00003302,PFXC-001353,Other,Customer,2026-03-28T11:28:41,PNG,Complete,Accepted,No,Passed
EVD-00003303,PFXC-001354,Bank Statement,Customer,2025-10-22T04:47:05,Other,Incomplete,Further Evidence Required,No,Passed
EVD-00003304,PFXC-001354,Merchant Communication,Customer,2025-10-21T11:44:13,PDF,Complete,Further Evidence Required,No,Not Applicable
EVD-00003305,PFXC-001354,Receipt,Customer,2025-10-23T14:00:34,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00003306,PFXC-001354,Receipt,Customer,2025-10-23T00:19:53,PDF,Complete,Accepted,No,Passed
EVD-00003307,PFXC-001355,Receipt,Customer,2025-04-15T21:23:59,JPG,Unreadable,Further Evidence Required,No,Passed
EVD-00003308,PFXC-001355,Merchant Communication,Operations,2025-04-14T00:44:22,PNG,Incomplete,Further Evidence Required,No,Not Applicable
EVD-00003309,PFXC-001355,Bank Statement,Customer,2025-04-16T10:33:33,JPG,Complete,Accepted,No,Passed
EVD-00003310,PFXC-001356,Screenshot,Merchant,2026-03-05T01:46:33,Other,Complete,Accepted,No,Passed
EVD-00003311,PFXC-001356,Receipt,Merchant,2026-03-05T23:01:42,JPG,Complete,Accepted,No,Passed
EVD-00003312,PFXC-001357,Bank Statement,Customer,2025-04-20T06:05:52,PNG,Complete,Accepted,No,Passed
EVD-00003313,PFXC-001357,Receipt,Customer,2025-04-20T15:16:00,JPG,Incomplete,Rejected,No,Passed
EVD-00003314,PFXC-001357,Merchant Communication,Customer,2025-04-19T07:41:29,JPG,Incomplete,Further Evidence Required,No,Passed
EVD-00003315,PFXC-001357,Receipt,Customer,2025-04-19T11:22:27,PDF,Complete,Accepted,Yes,Passed
EVD-00003316,PFXC-001358,Receipt,Customer,2025-10-28T01:30:48,CSV,Complete,Further Evidence Required,No,Passed
EVD-00003317,PFXC-001358,Screenshot,Customer,2025-10-28T19:09:24,PDF,Complete,Further Evidence Required,No,Passed
EVD-00003318,PFXC-001358,Receipt,Customer,2025-10-28T04:32:47,Other,Complete,Accepted,No,Passed
EVD-00003319,PFXC-001359,Screenshot,Customer,2025-02-11T17:56:22,PDF,Complete,Accepted,No,Passed
EVD-00003320,PFXC-001359,Bank Statement,Customer,2025-02-10T07:45:29,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00003321,PFXC-001359,Receipt,Customer,2025-02-10T10:59:44,Other,Incomplete,Rejected,No,Passed
EVD-00003322,PFXC-001360,Receipt,Customer,2025-10-01T19:15:21,Other,Incomplete,Further Evidence Required,No,Passed
EVD-00003323,PFXC-001360,Bank Statement,Customer,2025-10-03T16:06:08,PDF,Complete,Accepted,No,Passed
EVD-00003324,PFXC-001361,Identity Evidence,Customer,2025-02-18T16:58:14,JPG,Complete,Accepted,Yes,Passed
EVD-00003325,PFXC-001361,Merchant Communication,Customer,2025-02-18T14:26:07,PNG,Complete,Accepted,No,Passed
EVD-00003326,PFXC-001361,Receipt,Customer,2025-02-16T21:02:42,PDF,Complete,Accepted,No,Passed
EVD-00003327,PFXC-001362,Receipt,Customer,2026-02-13T13:00:30,JPG,Complete,Accepted,No,Passed
EVD-00003328,PFXC-001363,Other,Customer,2025-04-12T14:48:09,PDF,Complete,Accepted,Yes,Passed
EVD-00003329,PFXC-001364,Merchant Communication,Customer,2026-01-11T12:37:59,PDF,Complete,Accepted,Yes,Not Applicable
EVD-00003330,PFXC-001364,Bank Statement,Customer,2026-01-11T14:51:28,JPG,Complete,Accepted,No,Passed
EVD-00003331,PFXC-001365,Screenshot,Customer,2025-02-18T00:40:08,JPG,Complete,Accepted,No,Passed
EVD-00003332,PFXC-001365,Screenshot,Customer,2025-02-18T19:11:25,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00003333,PFXC-001365,Other,Operations,2025-02-19T02:16:39,PDF,Complete,Accepted,Yes,Passed
EVD-00003334,PFXC-001365,Bank Statement,Customer,2025-02-17T14:21:09,PDF,Complete,Accepted,No,Passed
EVD-00003335,PFXC-001366,Screenshot,Customer,2025-05-29T22:29:00,Other,Incomplete,Rejected,No,Passed
EVD-00003336,PFXC-001366,Merchant Communication,Customer,2025-05-29T19:06:30,PNG,Incomplete,Further Evidence Required,Yes,Passed
EVD-00003337,PFXC-001366,Bank Statement,Customer,2025-05-30T22:46:02,PDF,Complete,Accepted,No,Passed
EVD-00003338,PFXC-001367,Screenshot,Operations,2026-05-13T11:40:41,Other,Complete,Accepted,No,Passed
EVD-00003339,PFXC-001368,Receipt,Customer,2025-03-15T12:52:50,Other,Complete,Accepted,No,Passed
EVD-00003340,PFXC-001370,Receipt,Customer,2025-09-26T19:03:42,PDF,Complete,Accepted,No,Passed
EVD-00003341,PFXC-001370,Bank Statement,Customer,2025-09-27T08:21:32,Other,Complete,Accepted,No,Failed
EVD-00003342,PFXC-001370,Receipt,Merchant,2025-09-26T16:02:33,PDF,Incomplete,Rejected,No,Passed
EVD-00003343,PFXC-001371,Merchant Communication,Customer,2025-02-26T23:17:26,Other,Complete,Accepted,No,Passed
EVD-00003344,PFXC-001371,Receipt,Customer,2025-02-25T20:05:52,PNG,Incomplete,Further Evidence Required,No,Failed
EVD-00003345,PFXC-001372,Other,Customer,2025-06-28T19:21:34,PDF,Complete,Accepted,No,Passed
EVD-00003346,PFXC-001372,Screenshot,Customer,2025-06-28T08:38:36,PDF,Complete,Further Evidence Required,No,Passed
EVD-00003347,PFXC-001373,Receipt,Operations,2025-07-11T09:53:14,PNG,Complete,Accepted,No,Passed
EVD-00003348,PFXC-001373,Merchant Communication,Customer,2025-07-10T22:32:57,PDF,Complete,Accepted,No,Passed
EVD-00003349,PFXC-001373,Bank Statement,Customer,2025-07-09T12:44:22,PDF,Complete,Accepted,No,Passed
EVD-00003350,PFXC-001374,Other,Customer,2026-01-15T08:26:35,PDF,Complete,Accepted,No,Passed
EVD-00003351,PFXC-001374,Other,Customer,2026-01-14T22:42:32,JPG,Incomplete,Rejected,No,Passed
EVD-00003352,PFXC-001375,Bank Statement,Customer,2025-01-11T05:08:13,PDF,Complete,Accepted,No,Passed
EVD-00003353,PFXC-001375,Merchant Communication,Customer,2025-01-12T03:10:23,PDF,Incomplete,Rejected,No,Passed
EVD-00003354,PFXC-001375,Receipt,Customer,2025-01-10T23:59:11,JPG,Complete,Further Evidence Required,No,Passed
EVD-00003355,PFXC-001376,Receipt,Merchant,2026-02-01T06:40:18,JPG,Incomplete,Rejected,No,Passed
EVD-00003356,PFXC-001376,Receipt,Customer,2026-02-02T14:53:48,PNG,Complete,Accepted,No,Not Applicable
EVD-00003357,PFXC-001376,Other,Merchant,2026-02-02T21:50:00,PDF,Complete,Accepted,No,Passed
EVD-00003358,PFXC-001377,Other,Merchant,2026-04-27T01:33:32,PDF,Complete,Accepted,No,Passed
EVD-00003359,PFXC-001377,Bank Statement,Merchant,2026-04-25T08:52:51,PDF,Complete,Accepted,No,Passed
EVD-00003360,PFXC-001377,Bank Statement,Customer,2026-04-28T00:31:39,PDF,Complete,Accepted,No,Passed
EVD-00003361,PFXC-001378,Receipt,Operations,2025-09-07T05:18:47,PDF,Complete,Accepted,No,Passed
EVD-00003362,PFXC-001378,Receipt,Operations,2025-09-09T12:12:42,PDF,Complete,Accepted,No,Passed
EVD-00003363,PFXC-001378,Screenshot,Customer,2025-09-08T19:56:10,Other,Complete,Accepted,No,Passed
EVD-00003364,PFXC-001379,Receipt,Merchant,2025-10-17T19:11:32,PDF,Incomplete,Rejected,No,Passed
EVD-00003365,PFXC-001379,Screenshot,Customer,2025-10-19T11:16:59,JPG,Complete,Accepted,No,Passed
EVD-00003366,PFXC-001380,Receipt,Customer,2025-08-08T05:44:55,Other,Complete,Accepted,No,Passed
EVD-00003367,PFXC-001380,Receipt,Customer,2025-08-08T02:57:39,Other,Incomplete,Further Evidence Required,No,Passed
EVD-00003368,PFXC-001380,Screenshot,Customer,2025-08-06T03:45:04,PNG,Complete,Accepted,No,Passed
EVD-00003369,PFXC-001381,Screenshot,Customer,2025-12-29T10:48:29,Other,Complete,Accepted,No,Passed
EVD-00003370,PFXC-001381,Receipt,Customer,2025-12-30T01:36:00,PDF,Complete,Accepted,No,Passed
EVD-00003371,PFXC-001381,Screenshot,Customer,2025-12-30T20:59:46,PDF,Unreadable,Further Evidence Required,No,Passed
EVD-00003372,PFXC-001381,Receipt,Customer,2025-12-30T21:22:19,JPG,Complete,Accepted,No,Passed
EVD-00003373,PFXC-001382,Receipt,Customer,2026-04-02T09:23:21,JPG,Unreadable,Rejected,No,Not Applicable
EVD-00003374,PFXC-001382,Receipt,Customer,2026-04-03T07:37:48,PDF,Complete,Accepted,No,Passed
EVD-00003375,PFXC-001382,Receipt,Customer,2026-04-03T06:38:29,Other,Complete,Accepted,No,Passed
EVD-00003376,PFXC-001383,Screenshot,Operations,2026-03-08T17:15:43,PNG,Incomplete,Further Evidence Required,No,Not Applicable
EVD-00003377,PFXC-001383,Other,Customer,2026-03-09T04:50:57,PDF,Complete,Accepted,No,Passed
EVD-00003378,PFXC-001383,Receipt,Operations,2026-03-09T21:44:34,PDF,Complete,Accepted,No,Passed
EVD-00003379,PFXC-001384,Receipt,Customer,2025-10-28T23:09:48,PNG,Incomplete,Rejected,No,Passed
EVD-00003380,PFXC-001384,Bank Statement,Merchant,2025-10-29T03:02:35,JPG,Complete,Accepted,No,Passed
EVD-00003381,PFXC-001384,Merchant Communication,Customer,2025-10-28T15:16:04,PDF,Complete,Further Evidence Required,No,Passed
EVD-00003382,PFXC-001385,Bank Statement,Customer,2025-11-16T02:03:51,JPG,Complete,Accepted,No,Passed
EVD-00003383,PFXC-001385,Receipt,Customer,2025-11-14T18:18:34,JPG,Complete,Accepted,No,Passed
EVD-00003384,PFXC-001387,Screenshot,Merchant,2025-01-05T08:24:57,Other,Complete,Accepted,No,Passed
EVD-00003385,PFXC-001387,Receipt,Customer,2025-01-04T06:32:37,PNG,Complete,Accepted,No,Passed
EVD-00003386,PFXC-001387,Screenshot,Merchant,2025-01-04T01:05:08,Other,Complete,Accepted,No,Passed
EVD-00003387,PFXC-001387,Screenshot,Operations,2025-01-06T13:21:36,PDF,Complete,Accepted,Yes,Passed
EVD-00003388,PFXC-001388,Bank Statement,Customer,2025-10-05T15:35:03,Other,Incomplete,Further Evidence Required,No,Passed
EVD-00003389,PFXC-001388,Bank Statement,Customer,2025-10-03T14:01:52,PNG,Complete,Accepted,No,Passed
EVD-00003390,PFXC-001389,Screenshot,Customer,2026-05-04T21:13:32,PNG,Complete,Accepted,No,Not Applicable
EVD-00003391,PFXC-001389,Bank Statement,Customer,2026-05-04T18:35:39,PNG,Complete,Further Evidence Required,Yes,Passed
EVD-00003392,PFXC-001389,Merchant Communication,Customer,2026-05-03T22:55:39,PDF,Complete,Accepted,Yes,Passed
EVD-00003393,PFXC-001389,Merchant Communication,Operations,2026-05-05T05:28:39,Other,Complete,Accepted,No,Passed
EVD-00003394,PFXC-001390,Screenshot,Customer,2025-04-30T11:53:12,PDF,Complete,Accepted,No,Passed
EVD-00003395,PFXC-001390,Receipt,Customer,2025-05-01T06:37:43,PDF,Complete,Accepted,No,Passed
EVD-00003396,PFXC-001391,Merchant Communication,Customer,2025-03-04T12:10:40,PDF,Complete,Accepted,No,Passed
EVD-00003397,PFXC-001392,Receipt,Customer,2025-08-08T17:57:07,Other,Complete,Accepted,No,Passed
EVD-00003398,PFXC-001392,Screenshot,Customer,2025-08-08T23:30:17,PNG,Complete,Accepted,No,Passed
EVD-00003399,PFXC-001392,Receipt,Customer,2025-08-09T00:20:47,PNG,Incomplete,Rejected,No,Passed
EVD-00003400,PFXC-001393,Other,Customer,2025-02-09T07:33:02,PDF,Complete,Accepted,No,Passed
EVD-00003401,PFXC-001393,Receipt,Customer,2025-02-09T04:33:37,Other,Complete,Accepted,No,Passed
EVD-00003402,PFXC-001393,Merchant Communication,Customer,2025-02-10T00:20:35,PDF,Complete,Further Evidence Required,No,Passed
EVD-00003403,PFXC-001394,Other,Customer,2026-01-04T13:33:12,PDF,Complete,Accepted,No,Passed
EVD-00003404,PFXC-001394,Screenshot,Customer,2026-01-02T10:44:59,JPG,Complete,Accepted,No,Passed
EVD-00003405,PFXC-001394,Other,Customer,2026-01-02T18:14:13,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00003406,PFXC-001394,Receipt,Merchant,2026-01-03T14:27:42,JPG,Complete,Accepted,No,Passed
EVD-00003407,PFXC-001395,Receipt,Customer,2025-09-16T14:26:51,Other,Incomplete,Rejected,No,Passed
EVD-00003408,PFXC-001395,Receipt,Operations,2025-09-15T23:07:55,JPG,Incomplete,Rejected,No,Passed
EVD-00003409,PFXC-001395,Bank Statement,Customer,2025-09-15T22:22:35,PDF,Complete,Accepted,No,Passed
EVD-00003410,PFXC-001396,Receipt,Customer,2025-09-22T01:46:40,PDF,Incomplete,Rejected,No,Passed
EVD-00003411,PFXC-001396,Other,Customer,2025-09-20T17:14:44,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00003412,PFXC-001397,Receipt,Customer,2025-07-12T11:21:35,PDF,Complete,Accepted,No,Passed
EVD-00003413,PFXC-001397,Receipt,Customer,2025-07-12T21:48:30,JPG,Complete,Further Evidence Required,No,Passed
EVD-00003414,PFXC-001398,Screenshot,Operations,2025-07-23T23:33:36,PDF,Complete,Accepted,No,Passed
EVD-00003415,PFXC-001398,Merchant Communication,Customer,2025-07-23T18:04:52,PDF,Complete,Accepted,No,Passed
EVD-00003416,PFXC-001398,Identity Evidence,Customer,2025-07-23T22:38:35,PDF,Complete,Accepted,No,Passed
EVD-00003417,PFXC-001401,Other,Customer,2025-08-24T01:47:15,PDF,Complete,Further Evidence Required,No,Passed
EVD-00003418,PFXC-001401,Other,Customer,2025-08-25T07:39:18,PNG,Complete,Accepted,No,Passed
EVD-00003419,PFXC-001401,Screenshot,Customer,2025-08-24T23:18:05,PNG,Incomplete,Rejected,No,Passed
EVD-00003420,PFXC-001402,Merchant Communication,Customer,2025-01-09T04:31:48,PDF,Complete,Accepted,No,Passed
EVD-00003421,PFXC-001402,Bank Statement,Customer,2025-01-09T02:17:33,PDF,Complete,Accepted,No,Passed
EVD-00003422,PFXC-001402,Bank Statement,Customer,2025-01-09T12:34:07,JPG,Complete,Accepted,No,Passed
EVD-00003423,PFXC-001403,Identity Evidence,Customer,2025-07-25T04:43:30,JPG,Complete,Accepted,No,Passed
EVD-00003424,PFXC-001404,Screenshot,Customer,2025-10-14T05:41:06,PDF,Complete,Accepted,No,Passed
EVD-00003425,PFXC-001404,Bank Statement,Customer,2025-10-15T16:58:14,JPG,Complete,Further Evidence Required,No,Passed
EVD-00003426,PFXC-001404,Screenshot,Customer,2025-10-16T14:01:35,PNG,Complete,Accepted,No,Passed
EVD-00003427,PFXC-001405,Screenshot,Customer,2025-02-05T00:30:13,Other,Complete,Accepted,No,Passed
EVD-00003428,PFXC-001405,Screenshot,Customer,2025-02-03T13:22:19,PDF,Complete,Accepted,No,Passed
EVD-00003429,PFXC-001406,Screenshot,Customer,2025-12-05T10:26:16,PDF,Complete,Accepted,Yes,Passed
EVD-00003430,PFXC-001406,Receipt,Merchant,2025-12-06T19:03:17,PNG,Complete,Accepted,No,Passed
EVD-00003431,PFXC-001406,Receipt,Merchant,2025-12-07T09:20:46,JPG,Incomplete,Rejected,No,Passed
EVD-00003432,PFXC-001407,Bank Statement,Customer,2026-06-26T10:17:23,Other,Complete,Accepted,No,Passed
EVD-00003433,PFXC-001407,Receipt,Customer,2026-06-25T10:29:23,JPG,Complete,Accepted,No,Passed
EVD-00003434,PFXC-001408,Merchant Communication,Customer,2025-07-15T21:59:02,Other,Complete,Accepted,No,Passed
EVD-00003435,PFXC-001408,Receipt,Customer,2025-07-15T09:06:33,JPG,Incomplete,Further Evidence Required,No,Passed
EVD-00003436,PFXC-001408,Screenshot,Operations,2025-07-15T07:02:27,PDF,Complete,Accepted,No,Passed
EVD-00003437,PFXC-001408,Screenshot,Customer,2025-07-17T08:19:53,PDF,Complete,Accepted,No,Passed
EVD-00003438,PFXC-001409,Merchant Communication,Customer,2025-08-03T13:47:43,PDF,Complete,Accepted,No,Passed
EVD-00003439,PFXC-001409,Other,Merchant,2025-08-04T09:11:02,PDF,Complete,Accepted,Yes,Not Applicable
EVD-00003440,PFXC-001409,Other,Customer,2025-08-03T09:50:19,PDF,Complete,Accepted,No,Passed
EVD-00003441,PFXC-001409,Screenshot,Customer,2025-08-02T21:42:26,PDF,Complete,Accepted,No,Passed
EVD-00003442,PFXC-001410,Identity Evidence,Merchant,2026-02-08T14:34:00,PDF,Incomplete,Rejected,No,Not Applicable
EVD-00003443,PFXC-001411,Merchant Communication,Merchant,2025-12-24T16:06:25,PDF,Incomplete,Further Evidence Required,Yes,Passed
EVD-00003444,PFXC-001411,Other,Customer,2025-12-25T18:26:27,PDF,Complete,Accepted,No,Passed
EVD-00003445,PFXC-001411,Receipt,Merchant,2025-12-27T09:08:01,Other,Complete,Accepted,No,Passed
EVD-00003446,PFXC-001412,Receipt,Customer,2026-04-10T22:20:02,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00003447,PFXC-001412,Receipt,Customer,2026-04-10T22:08:03,Other,Complete,Accepted,Yes,Passed
EVD-00003448,PFXC-001412,Other,Customer,2026-04-10T22:29:12,PDF,Complete,Accepted,No,Passed
EVD-00003449,PFXC-001413,Bank Statement,Merchant,2025-01-19T16:35:17,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00003450,PFXC-001413,Bank Statement,Customer,2025-01-19T04:07:59,JPG,Complete,Accepted,No,Passed
EVD-00003451,PFXC-001414,Bank Statement,Operations,2025-06-27T18:04:12,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00003452,PFXC-001414,Screenshot,Customer,2025-06-26T21:04:18,Other,Complete,Further Evidence Required,Yes,Passed
EVD-00003453,PFXC-001414,Merchant Communication,Customer,2025-06-28T19:28:30,PDF,Complete,Accepted,No,Passed
EVD-00003454,PFXC-001415,Other,Merchant,2026-01-22T00:27:04,JPG,Complete,Accepted,No,Passed
EVD-00003455,PFXC-001416,Merchant Communication,Customer,2025-04-10T15:07:31,Other,Complete,Accepted,No,Passed
EVD-00003456,PFXC-001416,Other,Merchant,2025-04-09T17:31:47,PDF,Complete,Further Evidence Required,No,Passed
EVD-00003457,PFXC-001417,Identity Evidence,Customer,2025-07-03T01:05:04,PDF,Complete,Accepted,No,Passed
EVD-00003458,PFXC-001417,Receipt,Customer,2025-07-02T20:54:21,JPG,Incomplete,Rejected,No,Passed
